method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
ST-MTM,2,11,0.23448931681724983,,,,False,False,,69.77474190386796,41.63602388579798,0.2147453580400338,32.972712454966256
ST-MTM,2,3,0.5930789059653124,0.08941509713504538,0.021309786586755086,0.07615840249351855,True,True,0.17218543046357615,31.10298088171584,102.27244959755333,2.850256570349586,437.6378198568249
ST-MTM,2,4,0.02143832602187802,0.023334489865334145,0.021309786586763746,0.09670636446885071,True,True,0.12418300653594772,75.85680353294137,73.28420441031601,1.0737267902001975,164.86356227483128
ST-MTM,3,10,0.13990635792667766,0.23688099561714585,1.8270276080655157,0.23688099561714585,True,True,0.055994729907773384,66.45016037525777,49.661397424056446,4.767984805987936,4550.234318785344
ST-MTM,3,3,0.3834977384104045,0.20958116755490788,1.8270276080655243,0.2857395700484265,True,True,0.2908366533864542,53.50297699483943,99.52270560408797,1.576764408831309,1504.7546956720964
ST-MTM,4,10,0.18487654721884936,0.04497018929217168,0.6931471805599467,0.19191080632497418,True,True,0.29314888010540185,62.933991550599224,40.7488058843373,2.7954588124698745,1333.8960947690896
ST-MTM,4,12,0.2751790165019448,,,,False,False,,92.68988775908957,59.6684057788562,0.16333017780722514,77.93550216628388
ST-MTM,4,13,0.0005977952710118472,,,,False,False,,79.74896833638631,79.82070376890773,0.26384105645783507,125.89581119168935
ST-MTM,4,3,0.44867018781462986,0.06517244940422534,0.6931471805599559,0.22056712064420114,True,True,0.8992395437262357,54.594874602421854,108.43529714017744,3.122119168084339,1489.7670991016573
ST-MTM,5,10,0.21691025083494153,0.03203370361609217,1.3009345121687343,0.159877102708882,True,False,0.41140529531568226,68.94641636106707,42.91718626087408,5.72181020100065,743.3847898937847
ST-MTM,5,14,0.003768233160503461,,,,False,False,,70.24020580405215,70.69239378331257,0.02307181532660252,2.9975193140878416
ST-MTM,5,15,0.711511807233966,,,,False,False,,29.279382587843553,114.66079945591947,0.2537899685927698,32.972712454966256
ST-MTM,5,3,0.5410570611759951,0.09238687336136522,1.3009345121687432,0.12818024728283592,True,True,0.030181086519114688,41.3400694237272,106.26691676484661,0.3460772298992367,44.962789711317626
ST-MTM,6,16,0.17491195440928642,,,,False,True,,21.030327912357098,0.04089338324273027,0.08239934045219824,17.985115884527048
ST-MTM,6,17,0.23011378138485494,,,,False,True,,39.555901178434894,11.942247412252302,0.645461500208885,140.88340776212854
ST-MTM,6,10,0.3177677156990496,0.1008574648641081,0.5187937934151692,0.059019637844773896,True,True,0.23469387755102042,81.0493119305516,42.91718604666564,4.902760756905792,1070.1143951293595
ST-MTM,6,18,0.5939824208713014,,,,False,True,,22.452578718475454,93.73046922303162,0.12359901067830492,26.977673826790575
ST-MTM,6,19,0.3830398624118447,,,,False,False,,40.710309997018044,86.67509348643941,0.5905286065740825,128.8933305057772
ST-MTM,7,17,0.2622380856162065,0.03212430423135153,0.6632942174102658,0.03212430423135153,True,True,0.2315270935960591,33.86981967241864,2.4012493984738668,5.411697859698784,608.4964207598318
