scene,method,t,feature,q,area,x,z,width
translation_growth_grid49,ST-MTM,4,A,27.913793103448278,906.25,22.007320968467518,22.007320968467518,9.474657534246575
translation_growth_grid49,ST-MTM,4,B,60.12626262626262,618.75,53.095734054563664,53.095734054563664,6.468904109589047
translation_growth_grid49,ST-MTM,4,C,81.65289256198348,756.25,88.21078614302677,88.21078614302677,7.9064383561643865
translation_growth_grid49,ST-MTM,5,A,28.080985915492956,887.5,21.477392192946027,21.477392192946027,9.128571428571433
translation_growth_grid49,ST-MTM,5,B,60.572916666666664,600.0,52.89892920366819,52.89892920366819,6.171428571428578
translation_growth_grid49,ST-MTM,5,C,82.83834586466165,831.25,88.93751976944374,88.93751976944374,8.550000000000011
translation_growth_grid49,ST-MTM,6,A,28.366666666666667,937.5,20.92859400625333,20.92859400625333,9.43931398416887
translation_growth_grid49,ST-MTM,6,B,61.86868686868687,618.75,53.19131262727968,53.19131262727968,6.229947229551456
translation_growth_grid49,ST-MTM,6,C,83.75,812.5,89.19393453252493,89.19393453252493,8.180738786279676
translation_growth_grid49,ST-MTM,7,A,28.640625,1000.0,20.543467565364296,20.543467565364296,9.492537313432834
translation_growth_grid49,ST-MTM,7,B,62.40654205607477,668.75,53.06142901965552,53.06142901965552,6.3481343283582135
translation_growth_grid49,ST-MTM,7,C,84.70370370370371,843.75,89.70894458103812,89.70894458103812,8.009328358208961
translation_growth_grid49,ST-MTM,8,A,28.75,1062.5,20.065585542857708,20.065585542857708,9.42906976744186
translation_growth_grid49,ST-MTM,8,B,63.220338983050844,737.5,53.056553163749555,53.056553163749555,6.54488372093023
translation_growth_grid49,ST-MTM,8,C,85.63380281690141,887.5,90.1917024594507,90.1917024594507,7.876046511627919
translation_growth_grid49,ST-MTM,9,A,28.949704142011836,1056.25,19.58463944297202,19.58463944297202,9.395454545454548
translation_growth_grid49,ST-MTM,9,B,63.516949152542374,737.5,52.86628317897557,52.86628317897557,6.560139860139856
translation_growth_grid49,ST-MTM,9,C,86.7605633802817,887.5,90.86291854411036,90.86291854411036,7.894405594405583
translation_growth_grid49,ST-MTM,10,A,29.032738095238095,1050.0,19.087866117394032,19.087866117394032,9.253579676674363
translation_growth_grid49,ST-MTM,10,B,64.09482758620689,725.0,52.86817430361904,52.86817430361904,6.389376443418016
translation_growth_grid49,ST-MTM,10,C,87.70134228187919,931.25,91.35780074504488,91.35780074504488,8.207043879907616
translation_growth_grid49,ST-MTM,11,A,29.327485380116958,1068.75,18.786540409173927,18.786540409173927,9.268977272727275
translation_growth_grid49,ST-MTM,11,B,64.53947368421052,712.5,52.783468045074585,52.783468045074585,6.179318181818189
translation_growth_grid49,ST-MTM,11,C,88.48387096774194,968.75,91.74383271180946,91.74383271180946,8.40170454545455
translation_growth_grid49,ST-MTM,12,A,29.505649717514125,1106.25,18.170952637785753,18.170952637785753,9.401893095768372
translation_growth_grid49,ST-MTM,12,B,65.75630252100841,743.75,52.997766078888255,52.997766078888255,6.321046770601342
translation_growth_grid49,ST-MTM,12,C,89.47712418300654,956.25,92.14512244938396,92.14512244938396,8.127060133630295
translation_growth_grid49,ST-MTM,13,A,29.855263157894736,1187.5,17.731664985636318,17.731664985636318,9.440625000000002
translation_growth_grid49,ST-MTM,13,B,66.14173228346456,793.75,52.63878326580299,52.63878326580299,6.310312499999995
translation_growth_grid49,ST-MTM,13,C,90.88957055214723,1018.75,92.94339291461864,92.94339291461864,8.099062500000002
translation_growth_grid49,ST-MTM,14,A,29.8,1250.0,17.246918702709355,17.246918702709355,9.520958083832333
translation_growth_grid49,ST-MTM,14,B,66.8840579710145,862.5,52.82892722729468,52.82892722729468,6.569461077844309
translation_growth_grid49,ST-MTM,14,C,91.34969325153374,1018.75,93.23799523605392,93.23799523605392,7.759580838323359
translation_growth_grid49,ST-MTM,15,A,30.0,1225.0,16.89359745898905,16.89359745898905,9.256633663366337
translation_growth_grid49,ST-MTM,15,B,67.22826086956522,862.5,52.704555991948446,52.704555991948446,6.517425742574261
translation_growth_grid49,ST-MTM,15,C,92.30994152046783,1068.75,93.71568771512045,93.71568771512045,8.075940594059404
translation_growth_grid49,ST-MTM,16,A,30.191326530612244,1225.0,16.463391031688463,16.463391031688463,9.20196850393701
translation_growth_grid49,ST-MTM,16,B,67.98148148148148,843.75,52.76875399410675,52.76875399410675,6.3380905511810965
translation_growth_grid49,ST-MTM,16,C,93.1638418079096,1106.25,94.08169614026274,94.08169614026274,8.309940944881902
translation_growth_grid49,ST-MTM,17,A,30.527638190954775,1243.75,16.050592224233327,16.050592224233327,9.473353293413176
translation_growth_grid49,ST-MTM,17,B,68.50378787878788,825.0,52.57444558790257,52.57444558790257,6.283832335329336
translation_growth_grid49,ST-MTM,17,C,94.26470588235294,1062.5,94.68880335392207,94.68880335392207,8.092814371257475
translation_growth_grid49,ST-MTM,18,A,30.79268292682927,1281.25,15.493556896133295,15.493556896133295,9.31285714285714
translation_growth_grid49,ST-MTM,18,B,69.58928571428571,875.0,52.63183398985429,52.63183398985429,6.359999999999999
translation_growth_grid49,ST-MTM,18,C,95.20833333333333,1125.0,95.18845028007036,95.18845028007036,8.177142857142854
translation_growth_grid49,ST-MTM,19,A,30.758928571428573,1400.0,14.946014486154999,14.946014486154999,9.574193548387097
translation_growth_grid49,ST-MTM,19,B,70.0,906.25,52.6180330443088,52.6180330443088,6.197580645161295
translation_growth_grid49,ST-MTM,19,C,96.005291005291,1181.25,95.74979363559414,95.74979363559414,8.078225806451627
translation_growth_grid49,ST-MTM,20,A,30.891304347826086,1437.5,14.301403607171851,14.30140360717185,9.441480206540446
translation_growth_grid49,ST-MTM,20,B,71.00308641975309,1012.5,52.80527622574406,52.80527622574406,6.65008605851979
translation_growth_grid49,ST-MTM,20,C,97.01058201058201,1181.25,96.20716133314203,96.20716133314203,7.758433734939757
translation_growth_grid49,RA-MTM,0,A,27.15447154471545,768.75,26.15447154471545,26.154465996466953,9.225
translation_growth_grid49,RA-MTM,0,B,58.01204819277108,518.75,57.01204819277108,57.01205193671104,6.2250000000000005
translation_growth_grid49,RA-MTM,0,C,78.14732142857143,700.0,79.14732142857143,79.14710349299096,8.4
translation_growth_grid49,RA-MTM,1,A,27.5,831.25,26.5,26.49999187405332,9.975
translation_growth_grid49,RA-MTM,1,B,58.48314606741573,556.25,57.48314606741573,57.483151505079086,6.675
translation_growth_grid49,RA-MTM,1,C,78.99122807017544,712.5,79.99122807017544,79.99099049758567,8.55
translation_growth_grid49,RA-MTM,2,A,27.692307692307693,893.75,26.692307692307693,26.692296446486612,10.725
translation_growth_grid49,RA-MTM,2,B,59.166666666666664,618.75,58.166666666666664,58.16667445223506,7.425
translation_growth_grid49,RA-MTM,2,C,80.0,725.0,81.0,80.99972320910979,8.700000000000001
translation_growth_grid49,RA-MTM,3,A,27.8,937.5,26.8,26.79998551719619,11.25
translation_growth_grid49,RA-MTM,3,B,59.801980198019805,631.25,58.801980198019805,58.801989949774466,7.575
translation_growth_grid49,RA-MTM,3,C,81.03813559322033,737.5,82.03813559322033,82.03783770208771,8.85
translation_growth_grid49,RA-MTM,4,A,27.913793103448278,906.25,26.913793103448278,26.91377533470729,10.875
translation_growth_grid49,RA-MTM,4,B,60.12626262626262,618.75,59.12626262626262,59.12627475802393,7.425
translation_growth_grid49,RA-MTM,4,C,81.65289256198348,756.25,82.65289256198348,82.65261493772816,9.075000000000001
translation_growth_grid49,RA-MTM,5,A,28.080985915492956,887.5,27.080985915492956,27.080953284903288,10.65
translation_growth_grid49,RA-MTM,5,B,60.572916666666664,600.0,59.572916666666664,59.57293872678367,7.2
translation_growth_grid49,RA-MTM,5,C,82.83834586466165,831.25,83.83834586466165,83.8380823691481,9.975
translation_growth_grid49,RA-MTM,6,A,28.366666666666667,937.5,27.366666666666667,27.366637257607955,11.25
translation_growth_grid49,RA-MTM,6,B,61.86868686868687,618.75,60.86868686868687,60.86870627866588,7.425
translation_growth_grid49,RA-MTM,6,C,83.75,812.5,84.75,84.74972015466284,9.75
translation_growth_grid49,RA-MTM,7,A,28.640625,1000.0,27.640625,27.64058802184878,12.0
translation_growth_grid49,RA-MTM,7,B,62.40654205607477,668.75,61.40654205607477,61.40656678521316,8.025
translation_growth_grid49,RA-MTM,7,C,84.70370370370371,843.75,85.70370370370371,85.70339398695376,10.125
translation_growth_grid49,RA-MTM,8,A,28.75,1062.5,27.75,27.74995212235419,12.75
translation_growth_grid49,RA-MTM,8,B,63.220338983050844,737.5,62.220338983050844,62.22037221576962,8.85
translation_growth_grid49,RA-MTM,8,C,85.63380281690141,887.5,86.63380281690141,86.6334548518058,10.65
translation_growth_grid49,RA-MTM,9,A,28.949704142011836,1056.25,27.949704142011836,27.949657582060865,12.675
translation_growth_grid49,RA-MTM,9,B,63.516949152542374,737.5,62.516949152542374,62.5169816618575,8.85
translation_growth_grid49,RA-MTM,9,C,86.7605633802817,887.5,87.7605633802817,87.76022575715521,10.65
translation_growth_grid49,RA-MTM,10,A,29.032738095238095,1050.0,28.032738095238095,28.032682302857697,12.6
translation_growth_grid49,RA-MTM,10,B,64.09482758620689,725.0,63.09482758620689,63.094866109517305,8.700000000000001
translation_growth_grid49,RA-MTM,10,C,87.70134228187919,931.25,88.70134228187919,88.70101012252248,11.175
translation_growth_grid49,RA-MTM,11,A,29.327485380116958,1068.75,28.327485380116958,28.32742096315652,12.825000000000001
translation_growth_grid49,RA-MTM,11,B,64.53947368421052,712.5,63.53947368421052,63.539516628851274,8.55
translation_growth_grid49,RA-MTM,11,C,88.48387096774194,968.75,89.48387096774194,89.48353725690697,11.625
translation_growth_grid49,RA-MTM,12,A,29.505649717514125,1106.25,28.505649717514125,28.50558885593706,13.275
translation_growth_grid49,RA-MTM,12,B,65.75630252100841,743.75,64.75630252100841,64.75634343924405,8.925
translation_growth_grid49,RA-MTM,12,C,89.47712418300654,956.25,90.47712418300654,90.47678185704031,11.475
translation_growth_grid49,RA-MTM,13,A,29.855263157894736,1187.5,28.855263157894736,28.85518572651942,14.25
translation_growth_grid49,RA-MTM,13,B,66.14173228346456,793.75,65.14173228346456,65.14178404022577,9.525
translation_growth_grid49,RA-MTM,13,C,90.88957055214723,1018.75,91.88957055214723,91.88918845561868,12.225
translation_growth_grid49,RA-MTM,14,A,29.8,1250.0,28.8,28.799921213325753,15.0
translation_growth_grid49,RA-MTM,14,B,66.8840579710145,862.5,65.8840579710145,65.88411233381954,10.35
translation_growth_grid49,RA-MTM,14,C,91.34969325153374,1018.75,92.34969325153374,92.34927578741195,12.225
translation_growth_grid49,RA-MTM,15,A,30.0,1225.0,29.0,28.99991148137363,14.700000000000001
translation_growth_grid49,RA-MTM,15,B,67.22826086956522,862.5,66.22826086956522,66.22832319390466,10.35
translation_growth_grid49,RA-MTM,15,C,92.30994152046783,1068.75,93.30994152046783,93.3095342571654,12.825000000000001
translation_growth_grid49,RA-MTM,16,A,30.191326530612244,1225.0,29.191326530612244,29.191230523267876,14.700000000000001
translation_growth_grid49,RA-MTM,16,B,67.98148148148148,843.75,66.98148148148148,66.98154760898908,10.125
translation_growth_grid49,RA-MTM,16,C,93.1638418079096,1106.25,94.1638418079096,94.16344388950567,13.275
translation_growth_grid49,RA-MTM,17,A,30.527638190954775,1243.75,29.527638190954775,29.52755424514086,14.925
translation_growth_grid49,RA-MTM,17,B,68.50378787878788,825.0,67.50378787878788,67.50384356143853,9.9
translation_growth_grid49,RA-MTM,17,C,94.26470588235294,1062.5,95.26470588235294,95.26432243568865,12.75
translation_growth_grid49,RA-MTM,18,A,30.79268292682927,1281.25,29.79268292682927,29.792587397359597,15.375
translation_growth_grid49,RA-MTM,18,B,69.58928571428571,875.0,68.58928571428571,68.58935095392343,10.5
translation_growth_grid49,RA-MTM,18,C,95.20833333333333,1125.0,96.20833333333333,96.20793860986046,13.5
translation_growth_grid49,RA-MTM,19,A,30.758928571428573,1400.0,29.758928571428573,29.758814998686432,16.8
translation_growth_grid49,RA-MTM,19,B,70.0,906.25,69.0,69.00007351807012,10.875
translation_growth_grid49,RA-MTM,19,C,96.005291005291,1181.25,97.005291005291,97.00484948757655,14.175
translation_growth_grid49,RA-MTM,20,A,30.891304347826086,1437.5,29.891304347826086,29.891191534671847,17.25
translation_growth_grid49,RA-MTM,20,B,71.00308641975309,1012.5,70.00308641975309,70.00316587945305,12.15
translation_growth_grid49,RA-MTM,20,C,97.01058201058201,1181.25,98.01058201058201,98.01010729173053,14.175
translation_growth_grid81,TMTM,0,A,27.178861788617887,830.25,47.51778841898511,47.51778841898511,6.75
translation_growth_grid81,TMTM,0,B,57.624,562.5,53.18852012630218,53.19766646776559,4.573170731707317
translation_growth_grid81,TMTM,0,C,78.1651376146789,735.75,62.2616908580095,62.2616908580095,5.9817073170731705
translation_growth_grid81,TMTM,1,A,27.489304812834224,841.5,47.53608110191194,47.54522744337535,6.841463414634146
translation_growth_grid81,TMTM,1,B,58.296,562.5,53.2616908580095,53.270837199472915,4.573170731707317
translation_growth_grid81,TMTM,1,C,78.98307692307692,731.25,62.37144695557048,62.37144695557048,5.9451219512195115
translation_growth_grid81,TMTM,2,A,27.68625,900.0,47.115349394594865,47.12449573605828,7.317073170731707
translation_growth_grid81,TMTM,2,B,59.142857142857146,614.25,53.298276223863155,53.298276223863155,4.99390243902439
translation_growth_grid81,TMTM,2,C,79.88904899135447,780.75,62.95681280922901,62.95681280922901,6.347560975609755
translation_growth_grid81,TMTM,3,A,27.75,918.0,46.98730061410706,46.99644695557048,7.463414634146341
translation_growth_grid81,TMTM,3,B,59.639575971731446,636.75,53.334861589716816,53.334861589716816,5.176829268292683
translation_growth_grid81,TMTM,3,C,81.0,794.25,63.17632500435096,63.17632500435096,6.4573170731707314
translation_growth_grid81,TMTM,4,A,28.055555555555557,911.25,46.9507152482534,46.9507152482534,7.408536585365853
translation_growth_grid81,TMTM,4,B,60.39247311827957,627.75,53.22510549215584,53.22510549215584,5.103658536585366
translation_growth_grid81,TMTM,4,C,81.93074792243767,812.25,63.30437378483877,63.30437378483877,6.603658536585366
translation_growth_grid81,TMTM,5,A,28.245882352941177,956.25,46.676325004350964,46.676325004350964,7.774390243902438
translation_growth_grid81,TMTM,5,B,60.925862068965515,652.5,53.22510549215584,53.234251833619254,5.304878048780488
translation_growth_grid81,TMTM,5,C,82.88582677165354,857.25,63.8897396384973,63.8897396384973,6.9695121951219505
translation_growth_grid81,TMTM,6,A,28.31045751633987,1032.75,46.42022744337535,46.42022744337535,8.396341463414634
translation_growth_grid81,TMTM,6,B,61.548231511254016,699.75,53.48120305313145,53.48120305313145,5.689024390243902
translation_growth_grid81,TMTM,6,C,83.73255813953489,870.75,64.10925183361925,64.10925183361925,7.079268292682927
translation_growth_grid81,TMTM,7,A,28.603563474387528,1010.25,46.34705671166804,46.34705671166804,8.213414634146341
translation_growth_grid81,TMTM,7,B,62.20388349514563,695.25,53.298276223863155,53.298276223863155,5.652439024390244
translation_growth_grid81,TMTM,7,C,84.75,891.0,64.36534939459486,64.37449573605828,7.24390243902439
translation_growth_grid81,TMTM,8,A,28.816304347826087,1035.0,46.16412988239974,46.173276223863155,8.414634146341463
translation_growth_grid81,TMTM,8,B,62.78913738019169,704.25,53.2616908580095,53.2616908580095,5.725609756097561
translation_growth_grid81,TMTM,8,C,85.72572815533981,927.0,64.73120305313145,64.74034939459486,7.536585365853658
translation_growth_grid81,TMTM,9,A,28.937755102040818,1102.5,45.90803232142413,45.91717866288755,8.963414634146341
translation_growth_grid81,TMTM,9,B,63.75,747.0,53.44461768727779,53.453764028741205,6.073170731707317
translation_growth_grid81,TMTM,9,C,86.66943127962085,949.5,65.0787640287412,65.08791037020463,7.7195121951219505
translation_growth_grid81,TMTM,10,A,29.01006036217304,1118.25,45.68852012630218,45.68852012630218,9.091463414634147
translation_growth_grid81,TMTM,10,B,64.07205882352942,765.0,53.35315427264364,53.36230061410706,6.2195121951219505
translation_growth_grid81,TMTM,10,C,87.63553530751709,987.75,65.48120305313145,65.48120305313145,8.030487804878048
translation_growth_grid81,TMTM,11,A,29.3125,1134.0,45.63364207752169,45.64278841898511,9.21951219512195
translation_growth_grid81,TMTM,11,B,64.75953079178886,767.25,53.3897396384973,53.3897396384973,6.23780487804878
translation_growth_grid81,TMTM,11,C,88.56108597285068,994.5,65.62754451654608,65.6366908580095,8.085365853658535
translation_growth_grid81,TMTM,12,A,29.441860465116278,1161.0,45.359251833619254,45.36839817508267,9.439024390243901
translation_growth_grid81,TMTM,12,B,65.51709401709402,789.75,53.31656890678999,53.31656890678999,6.420731707317072
translation_growth_grid81,TMTM,12,C,89.37527114967462,1037.25,66.17632500435096,66.17632500435096,8.432926829268292
translation_growth_grid81,TMTM,13,A,29.587912087912088,1228.5,45.10315427264364,45.11230061410706,9.98780487804878
translation_growth_grid81,TMTM,13,B,66.03638814016172,834.75,53.517788418985106,53.517788418985106,6.786585365853658
translation_growth_grid81,TMTM,13,C,90.47452229299363,1059.75,66.46900793118023,66.46900793118023,8.615853658536585
translation_growth_grid81,TMTM,14,A,29.784530386740332,1221.75,45.048276223863155,45.048276223863155,9.932926829268292
translation_growth_grid81,TMTM,14,B,66.65853658536585,830.25,53.40803232142413,53.40803232142413,6.75
translation_growth_grid81,TMTM,14,C,91.43110647181628,1077.75,66.68852012630218,66.68852012630218,8.762195121951219
