t,kind,order,SNS,TW1,TW3,sse,passes_guard
34,tmtm,"(np.int64(3), np.int64(4), np.int64(6), np.int64(5), np.int64(1), np.int64(2), np.int64(0))",0.2730690745617247,0.7142857142857143,0.7857142857142857,111249.61719846273,False
34,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(5), np.int64(3))",0.231417314108873,0.9428571428571428,0.6666666666666667,112082.28205325536,False
34,tmtm,"(np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(0))",0.2815782791100642,0.8,0.5476190476190477,112824.55629206322,False
34,tmtm,"(np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(2))",0.21594827785017537,0.7428571428571429,0.8571428571428572,113295.92074285245,False
34,tmtm,"(np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.21674376544055513,0.7714285714285715,0.9047619047619048,109926.49093292179,False
34,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(4), np.int64(6))",0.171518471855901,0.9142857142857143,0.8809523809523809,111019.88513793323,False
34,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(4), np.int64(6), np.int64(0))",0.22511711647342708,0.7714285714285715,0.8333333333333334,111304.70913984104,False
34,tmtm,"(np.int64(0), np.int64(3), np.int64(5), np.int64(4), np.int64(6), np.int64(1), np.int64(2))",0.29504038013374323,0.8,0.5952380952380952,115868.04886513599,False
34,tmtm,"(np.int64(3), np.int64(5), np.int64(4), np.int64(6), np.int64(1), np.int64(2), np.int64(0))",0.2875467637186624,0.8571428571428572,0.5952380952380952,112041.16881830532,False
34,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(6), np.int64(3))",0.22349588140365753,0.8285714285714285,0.7380952380952381,111519.97727956987,False
34,tmtm,"(np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(6), np.int64(3), np.int64(0))",0.2709567807986029,0.7142857142857143,0.6428571428571428,112577.57519112993,False
34,tmtm,"(np.int64(0), np.int64(5), np.int64(4), np.int64(6), np.int64(3), np.int64(1), np.int64(2))",0.26911026058906673,0.6571428571428571,0.7619047619047619,114924.94188484976,False
34,tmtm,"(np.int64(5), np.int64(4), np.int64(6), np.int64(3), np.int64(1), np.int64(2), np.int64(0))",0.26334216872082017,0.7428571428571429,0.8095238095238095,111870.83574767137,False
34,tmtm,"(np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(4), np.int64(5))",0.21392805203961177,0.8285714285714285,0.8333333333333334,112741.66634328772,False
34,tmtm,"(np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(4), np.int64(5), np.int64(0))",0.2638102344546786,0.7428571428571429,0.7857142857142857,112552.77363423305,False
34,tmtm,"(np.int64(0), np.int64(3), np.int64(6), np.int64(4), np.int64(5), np.int64(1), np.int64(2))",0.2827604461492789,0.7142857142857143,0.6190476190476191,115571.88778481788,False
